date,id,prices,price_diff,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2013-11-11,bitcoin,340.55,27.55000000000001,4078792891.0,331470816.0,0.0,0.0,332.02,358.0,313.0
2013-11-15,bitcoin,424.16,15.32000000000005,5087746180.0,185417287.0,0.0,0.0,355.48,424.16,355.48
2013-11-19,bitcoin,614.4,33.52999999999997,7380464640.0,405014636.0,0.0,0.0,437.41,614.4,437.41
2013-11-23,bitcoin,819.31,88.15999999999997,9853534129.0,1063027352.0,0.0,0.0,565.34,819.31,565.34
2013-11-27,bitcoin,914.13,81.20000000000005,11009416068.0,981251217.0,0.0,0.0,764.43,914.13,764.43
2013-11-30,bitcoin,1127.45,25.62000000000012,13593664650.0,313004657.0,0.0,0.0,979.08,1127.45,979.08
2013-12-03,bitcoin,1078.64,104.61000000000013,13020236474.0,1267079128.0,0.0,0.0,1033.39,1078.64,974.03
2013-12-07,bitcoin,811.98,-207.67999999999995,9816777302.0,-2505456917.0,0.0,0.0,1121.48,1121.48,811.98
2013-12-11,bitcoin,887.08,-40.69999999999993,10741252534.0,-488921309.0,0.0,0.0,743.11,927.78,743.11
2013-12-15,bitcoin,854.62,-12.370000000000005,10363485334.0,-145733951.0,0.0,0.0,878.17,897.27,854.62
2013-12-19,bitcoin,677.84,118.48000000000002,8233502182.0,1442158598.0,0.0,0.0,789.15,789.15,559.36
2013-12-23,bitcoin,645.75,-4.519999999999982,7854951431.0,-52250485.0,0.0,0.0,694.25,694.25,596.12
2013-12-27,bitcoin,734.27,-0.32000000000005,8944473292.0,-500585.0,62881800.0,62881800.0,659.94,734.59,659.94
2013-12-31,bitcoin,755.16,-5.360000000000014,9205343763.0,-65337998.0,21903500.0,-2813600.0,738.81,760.52,726.47
2014-01-03,bitcoin,825.47,52.940000000000055,10062417390.0,645334630.0,54171500.0,37333700.0,767.74,825.47,767.74
2014-01-07,bitcoin,826.5,-109.88,10107681750.0,-1306720222.0,80268100.0,-8316500.0,849.14,936.38,826.5
2014-01-11,bitcoin,905.72,42.42000000000007,11094594497.0,524155055.0,48299500.0,18535900.0,838.32,905.72,838.32
2014-01-15,bitcoin,860.44,22.3900000000001,10555404678.0,278502284.0,28600400.0,5131000.0,867.45,867.45,838.05
2014-01-19,bitcoin,838.17,-1.830000000000041,10293335273.0,-22326727.0,17574100.0,-478600.0,837.98,840.0,812.9
2014-01-23,bitcoin,846.97,-18.059999999999945,10417265166.0,-217759666.0,18412100.0,532200.0,869.15,869.57,846.97
2014-01-27,bitcoin,891.86,38.35000000000002,10984370725.0,475571525.0,32539200.0,9862400.0,808.32,891.86,804.39
2014-01-31,bitcoin,817.93,0.7599999999999909,10087796517.0,12968875.0,31107400.0,14845700.0,777.0,817.93,777.0
2014-02-03,bitcoin,813.38,-23.029999999999973,10043290888.0,-280371370.0,12759200.0,-6588400.0,832.52,836.41,813.38
2014-02-07,bitcoin,721.32,-83.75999999999999,8918941470.0,-1032229743.0,65733100.0,18291200.0,832.36,832.36,721.32
2014-02-11,bitcoin,697.76,8.110000000000014,8638931672.0,103375000.0,121884000.0,83356600.0,701.61,701.61,672.07
2014-02-15,bitcoin,644.1,20.529999999999973,7986582360.0,257447799.0,57350800.0,-33566800.0,655.26,655.26,623.57
2014-02-19,bitcoin,620.99,-4.019999999999982,7711283048.0,-46856705.0,13276100.0,-8790300.0,613.85,645.14,613.85
2014-02-23,bitcoin,622.97,51.91000000000008,7746491782.0,648087494.0,44590700.0,22914900.0,593.89,622.97,571.06
2014-02-27,bitcoin,586.28,19.029999999999973,7300959497.0,239760591.0,38219000.0,-36820300.0,572.39,586.28,489.31
2014-02-28,bitcoin,567.2,-19.079999999999927,7065922360.0,-235037137.0,24649000.0,-13570000.0,567.2,585.79,560.11
2014-03-07,bitcoin,617.62,-36.92999999999995,7711032022.0,-458291982.0,29823000.0,13163200.0,675.0,675.0,617.62
2014-03-11,bitcoin,624.23,3.060000000000059,7803983008.0,40848816.0,12542300.0,-3883400.0,610.37,636.17,610.37
2014-03-15,bitcoin,638.07,8.400000000000091,7987471922.0,107860251.0,5963930.0,-5975870.0,638.07,639.03,629.67
2014-03-19,bitcoin,610.64,-1.9800000000000182,7653772688.0,-22503496.0,15227500.0,-7990300.0,629.55,629.55,610.64
2014-03-23,bitcoin,567.78,6.559999999999945,7127031703.0,85320180.0,10283000.0,-7700700.0,592.07,592.07,561.22
2014-03-27,bitcoin,567.64,-16.800000000000068,7133333206.0,-209669137.0,22316700.0,4733500.0,571.42,584.44,567.64
2014-03-31,bitcoin,457.4,-12.54000000000002,5756309240.0,-155839757.0,56838500.0,38970700.0,503.66,503.66,457.4
2014-04-03,bitcoin,447.08,9.569999999999993,5604036051.0,97722254.0,40765500.0,-8882100.0,478.72,478.72,437.52
2014-04-07,bitcoin,457.79,-2.909999999999968,5775641210.0,-33219813.0,9802770.0,-438630.0,448.88,464.83,448.88
2014-04-11,bitcoin,420.06,59.22000000000003,5318033925.0,706116668.0,62562800.0,6694500.0,450.46,450.46,360.84
2014-04-15,bitcoin,520.12,62.49000000000001,6522974948.0,720672820.0,49561000.0,-1169200.0,420.66,520.12,414.95
2014-04-19,bitcoin,501.55,23.319999999999993,6353700029.0,279583669.0,19588200.0,545800.0,529.16,529.16,478.23
2014-04-23,bitcoin,487.52,2.669999999999959,6231920621.0,44885726.0,8412033.04,-1358157.3000000007,497.32,497.32,484.85
2014-04-27,bitcoin,437.92,-15.879999999999995,5542720307.0,-280056335.0,9760121.83,-2237858.039999999,494.27,494.27,437.92
2014-04-30,bitcoin,445.0,1.7300000000000182,5690810165.0,7085641.0,13054745.68,-1957189.870000001,436.92,445.0,436.92
2014-05-03,bitcoin,434.03,-9.440000000000055,5570422954.0,-146202973.0,9446958.64,1281188.4900000002,455.09,455.09,434.03
2014-05-07,bitcoin,439.3,12.54000000000002,5590798951.0,127324438.0,16360711.04,5537961.92,433.94,439.3,426.76
2014-05-11,bitcoin,436.28,-16.220000000000027,5598956479.0,-196586622.0,11522907.03,5993241.839999999,437.36,452.51,436.28
2014-05-15,bitcoin,444.25,0.0,5712906334.0,43794568.0,6219944.39,-544889.9000000004,439.19,444.25,437.31
2014-05-19,bitcoin,443.87,-0.339999999999975,5706978471.0,812678.0,11697296.02,3868743.2399999993,445.17,445.85,443.87
2014-05-23,bitcoin,524.48,1.8700000000000045,6662964359.0,-53640241.0,30253343.7,1494939.6899999976,483.42,524.48,483.42
2014-05-27,bitcoin,569.48,-10.139999999999986,7325147499.0,-154187739.0,33059214.24,6884622.52,523.11,579.62,523.11
2014-05-31,bitcoin,620.5,-0.6499999999999773,8007248676.0,109490768.0,18656368.1,-23615331.54,571.55,621.15,565.26
2014-06-03,bitcoin,667.37,10.960000000000036,8580309812.0,92722779.0,37419432.11,-3734311.4399999976,640.16,667.37,640.16
2014-06-07,bitcoin,651.71,3.080000000000041,8428206589.0,18853321.0,12954147.5,-1078265.8699999992,641.18,658.1,641.18
2014-06-11,bitcoin,630.04,-19.019999999999982,8116778557.02,-242714757.78999996,20706208.81,7007680.709999999,649.9,649.9,630.04
2014-06-15,bitcoin,583.41,13.409999999999968,7526353631.25,175690825.02999973,19377536.88,-14375064.710000005,567.18,594.68,567.18
2014-06-19,bitcoin,593.39,-10.800000000000068,7665345555.28,-137058371.47000027,11266428.3,-3689407.469999999,592.52,607.16,592.52
2014-06-23,bitcoin,586.15,-8.889999999999986,7582634214.41,-111993616.14000034,11249420.62,1297099.58,590.06,595.04,586.15
2014-06-27,bitcoin,598.24,18.649999999999977,7750006889.32,244359124.3199997,19906418.83,7172542.179999998,582.41,598.24,561.47
2014-06-30,bitcoin,637.75,39.25999999999999,8269625590.12,511137475.27999973,47015974.06,38137317.660000004,594.87,637.75,594.87
2014-07-03,bitcoin,640.28,-7.830000000000041,8308930858.41,-99275590.15000057,18539083.75,-7453038.420000002,643.94,648.11,640.28
2014-07-07,bitcoin,619.5,-11.5,8048556476.88,-147140619.05999947,18525910.65,7338699.519999998,627.13,631.0,619.5
2014-07-11,bitcoin,630.84,15.710000000000036,8198773244.5,204145665.25,15836826.82,827622.8800000008,620.05,630.84,615.13
2014-07-15,bitcoin,618.95,0.7400000000000091,8044339956.75,9714688.75,10776372.32,-2635300707.04,633.64,633.64,618.21
2014-07-19,bitcoin,626.18,-0.8400000000000318,8165088481.48,-8164278.400000572,7640657.03,-6445860.659999999,614.15,627.02,614.15
2014-07-23,bitcoin,617.94,-1.0699999999999363,8066930366.25,-11658954.420000076,9043046.01,1344465.0899999999,620.51,620.51,617.94
2014-07-27,bitcoin,590.38,-3.3999999999999773,7715896688.72,-42129951.27999973,9300140.75,-2143311.539999999,599.81,600.1,590.38
2014-07-31,bitcoin,583.18,22.389999999999986,7630850376.33,295069282.1199999,23252091.39,4854142.469999999,585.28,585.28,560.79
2014-08-03,bitcoin,585.57,-2.659999999999968,7669135008.18,-32554830.170000076,9179432.13,-81150.47999999858,593.87,593.87,585.57
2014-08-07,bitcoin,587.2,3.8799999999999955,7699128899.55,53211045.180000305,11942668.46,-827253.7399999984,586.37,587.2,582.42
2014-08-11,bitcoin,573.41,-15.090000000000032,7528222642.39,-195390103.25999928,16394404.86,7889688.18,590.91,590.91,573.41
2014-08-15,bitcoin,492.28,-11.430000000000007,6470895123.24,-148543701.07999992,31123413.36,-15142211.270000003,567.4,567.4,492.28
2014-08-19,bitcoin,484.15,24.25999999999999,6373125927.0,321631568.3500004,45173284.03,-15585200.5,521.05,521.05,459.89
2014-08-23,bitcoin,496.57,-19.260000000000048,6544627813.36,-251693184.92000008,23986341.56,-10173616.040000003,514.19,515.83,496.57
2014-08-27,bitcoin,510.45,-0.18999999999999773,6735479301.23,-408173.45000076294,21505988.92,217045.0,508.11,510.64,500.39
2014-08-31,bitcoin,480.03,-21.5,6342575501.24,-281733044.7600002,43358429.76,32611021.099999998,506.92,508.1,480.03
2014-09-03,bitcoin,474.73,0.040000000000020464,6277994218.04,2506580.010000229,14233663.71,-6849688.509999998,475.82,475.82,474.69
2014-09-07,bitcoin,480.6,-1.759999999999991,6363333295.81,-21372783.479999542,7748654.38,-2028246.330000001,489.55,489.55,480.24
2014-09-11,bitcoin,476.38,-0.7300000000000182,6314752955.06,-7768277.019999504,14579193.13,-6213136.290000001,471.13,477.11,471.13
2014-09-15,bitcoin,473.03,-1.7700000000000387,6278083239.38,-20927066.619999886,12723496.88,1254793.5500000007,473.69,476.0,473.03
2014-09-19,bitcoin,393.26,-30.30000000000001,5226301320.0,-400950309.25,47766762.16,-571585.8200000003,462.59,462.59,393.26
2014-09-23,bitcoin,433.75,35.44,5771559860.49,473093496.7199993,57448184.25,33222885.04,408.5,433.75,396.62
2014-09-27,bitcoin,398.01,-4.8700000000000045,5301867857.69,-63607406.31000042,16698720.05,-7008783.02,420.92,420.92,398.01
2014-09-30,bitcoin,387.35,14.260000000000048,5164012591.08,191606318.53999996,34519038.81,-3149324.2299999967,375.99,387.35,373.09
2014-10-03,bitcoin,356.19,-15.649999999999977,4752500694.0,-207443926.53999996,29080111.34,9212826.829999998,380.89,380.89,356.19
2014-10-07,bitcoin,331.72,2.990000000000009,4431199692.78,41125598.27999973,43924704.46,-32072875.68,327.88,331.72,325.11
2014-10-11,bitcoin,359.51,1.9599999999999795,4807704216.25,27479910.25,32266988.41,-9779092.34,353.39,359.52,353.39
2014-10-15,bitcoin,392.19,-6.100000000000023,5250404406.0,-80183363.77999973,49257724.14,-22159395.929999992,374.17,398.29,374.17
2014-10-19,bitcoin,386.94,-2.180000000000007,5185875584.5,-27796440.119999886,32870166.1,-10929457.96,379.39,389.12,379.39
2014-10-23,bitcoin,356.2,-23.24000000000001,4779135400.0,-310459657.3800001,48354309.49,26075223.73,379.77,382.41,356.2
2014-10-27,bitcoin,348.29,-1.8999999999999773,4678274816.25,-24086654.31000042,40322147.38,12703846.550000004,354.32,354.32,347.03
2014-10-31,bitcoin,336.59,-7.080000000000041,4526519245.63,-93617749.05999947,30524273.86,-29330573.22,351.56,351.56,333.15
2014-11-03,bitcoin,324.0,0.01999999999998181,4361102298.0,1495341.0,40772300.42,12060949.71,323.98,324.0,323.98
2014-11-07,bitcoin,341.23,-6.589999999999975,4598267773.35,-87470800.5899992,40263476.29,-2867626.3400000036,328.01,347.82,328.01
2014-11-11,bitcoin,366.15,2.3899999999999864,4939381807.5,33337817.25,45679773.64,-16594887.200000003,344.18,366.15,344.18
2014-11-15,bitcoin,377.33,-17.920000000000016,5095655585.99,-240566921.26000023,99179350.35,-164320618.24,418.58,418.58,377.33
2014-11-19,bitcoin,376.79,1.920000000000016,5093942323.31,27278610.75,84367865.37,-25072767.679999992,387.62,387.62,374.87
2014-11-23,bitcoin,366.78,15.229999999999961,4963794289.24,207375521.73999977,71063869.31,2207514.370000005,355.39,366.78,349.39
2014-11-27,bitcoin,368.45,2.680000000000007,4991429534.4,37577127.75,70974036.26,-21308167.42,377.74,377.74,365.77
2014-11-30,bitcoin,376.47,1.5100000000000477,5104546200.8,21886251.680000305,74926943.91,-26025616.60000001,376.95,376.95,374.96
2014-12-03,bitcoin,374.1,-7.279999999999973,5076166196.7,-97562868.84000015,74772912.71,7931661.43999999,379.49,381.38,374.1
2014-12-07,bitcoin,374.45,0.7799999999999727,5086108461.6,11740357.579999924,38514374.88,-9914558.879999995,368.23,376.38,368.23
2014-12-11,bitcoin,346.91,-0.06999999999999318,4717173182.02,268082.80000019073,118502898.83,58805948.199999996,361.43,361.43,346.91
2014-12-15,bitcoin,344.62,-5.509999999999991,4690951072.25,-73755078.3199997,30644200.62,-13709934.669999998,351.5,351.5,344.62
2014-12-19,bitcoin,317.54,7.78000000000003,4326569823.5,106896784.61999989,60607669.35,-30368566.440000005,328.53,328.53,309.77
2014-12-23,bitcoin,333.97,4.080000000000041,4555334101.5,57049841.25,58571793.11,7444926.140000001,328.77,333.97,319.5
2014-12-27,bitcoin,314.57,-13.150000000000034,4295536138.8,-178308474.8899994,145862961.06,52606470.85000001,322.19,327.72,314.57
2014-12-31,bitcoin,317.38,7.300000000000011,4338943850.32,100946869.78999949,71036111.35,-573651.6700000018,316.49,317.38,310.08
2015-01-03,bitcoin,286.57,-27.879999999999995,3921358112.1,-380090222.5999999,118778941.41,79923035.11,313.99,314.45,286.57
2015-01-07,bitcoin,295.87,10.5,4053238742.44,144830521.09000015,110674232.98,13671337.0,260.94,295.87,260.94
2015-01-11,bitcoin,267.18,-7.349999999999966,3664201453.6,-99707746.32999992,73256737.91,-19427097.72,284.45,289.57,267.18
2015-01-15,bitcoin,210.56,38.41,2890521922.99,527882373.13999987,257637517.29,21630596.47,268.35,268.35,172.15
2015-01-19,bitcoin,214.54,5.549999999999983,2948379298.88,77087129.53999996,105545327.34,-13118905.39,205.82,214.55,199.49
2015-01-23,bitcoin,232.9,0.8600000000000136,3203686663.5,12484325.349999905,126038219.21,-25191667.220000014,210.51,232.9,210.51
2015-01-27,bitcoin,259.24,-12.050000000000011,3568728002.06,-165608328.57999992,339951744.74,-61804201.78999996,248.1,271.29,248.1
2015-01-31,bitcoin,218.02,-10.619999999999976,3005342178.85,-145362234.97000027,92459195.63,-13373336.969999999,232.53,232.53,218.02
2015-02-03,bitcoin,226.01,-14.01000000000002,3117998019.13,-192468176.1199999,135790231.89,27746400.679999992,226.27,240.02,226.01
2015-02-07,bitcoin,227.21,4.719999999999999,3138151161.07,66075714.37000036,80694160.19,-7470786.650000006,225.31,227.21,216.91
2015-02-11,bitcoin,219.1,-1.5500000000000114,3029418429.03,-20578231.23999977,65150873.75,-1558100.1700000018,222.91,222.91,219.1
2015-02-15,bitcoin,233.0,-26.00999999999999,3224923703.82,-359120749.10999966,199965387.66,34529953.91,222.04,259.01,222.04
2015-02-19,bitcoin,240.3,5.680000000000007,3329826479.07,79641633.62000036,71396084.82,-17425386.96000001,235.92,242.46,234.62
2015-02-23,bitcoin,238.13,2.579999999999984,3303312137.12,36610133.69999981,61755698.93,-12424777.139999993,244.08,244.15,235.55
2015-02-27,bitcoin,253.9,17.730000000000018,3525782547.11,247095147.1500001,137186494.71,92195450.20000002,238.73,253.9,236.17
2015-02-28,bitcoin,253.6,-0.30000000000001137,3522504178.95,-3278368.1600003242,85884430.31,-51302064.400000006,253.6,280.62,253.6
2015-03-07,bitcoin,275.58,3.240000000000009,3834877371.46,46092439.99000025,50059694.68,-24644797.360000007,273.02,275.58,272.34
2015-03-11,bitcoin,295.96,5.649999999999977,4122115211.9,79093046.78000021,73794326.12,-55491021.42,274.58,295.96,274.58
2015-03-15,bitcoin,285.26,3.769999999999982,3977863688.64,53664908.02999973,32203956.62,-31040235.209999997,293.92,293.92,281.49
2015-03-19,bitcoin,260.0,4.389999999999986,3629235646.08,62257515.23999977,133194355.06,9545587.290000007,290.1,290.1,255.61
2015-03-23,bitcoin,266.03,-1.7700000000000387,3717118257.44,-23786876.21999979,73040649.64,21537342.57,260.91,267.8,259.49
2015-03-27,bitcoin,247.15,-0.4099999999999966,3457360133.78,-4666638.909999847,90325941.06,-58349652.19999999,245.17,247.56,245.17
2015-03-31,bitcoin,243.27,-3.269999999999982,3403299617.62,-45783183.11000013,76545513.49,-20096227.63000001,252.05,252.05,241.91
2015-04-03,bitcoin,253.62,1.2800000000000011,3554522140.5,18902995.71999979,94243302.29,-962791.0699999928,246.78,253.62,246.78
2015-04-07,bitcoin,253.21,-2.2099999999999795,3551882233.75,-30589188.309999943,88508043.43,4675519.390000001,253.32,259.71,253.21
2015-04-11,bitcoin,236.45,1.9199999999999875,3319540687.66,27022411.559999943,87634999.72,-23075603.379999995,244.27,244.27,234.53
2015-04-15,bitcoin,223.02,5.02000000000001,3134965194.71,71172971.76999998,71588917.36,-37950497.730000004,235.74,235.74,218.0
